PERIOD_DT,COMPANY,LOB,METRIC,CHANNEL,SUB_CHANNEL,DTL_CHANNEL,REGION,LOB_SEGMENT,LOB_SUB_SEGMENT,TYPE,VOLUME
07JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,353
08JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,182
09JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,248
10JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,448
11JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,481
12JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,399
13JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,351
14JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,354
15JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,305
16JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,241
17JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,442
18JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,454
19JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,427
20JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,408
21JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,371
22JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,255
23JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,217
24JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,376
25JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,445
26JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,395
27JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,425
28JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,424
29JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,278
30JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,270
31JUL2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,468
01AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,427
02AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,424
03AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,367
04AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,342
05AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,307
06AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,258
07AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,370
08AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,452
09AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,464
10AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,424
11AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,397
12AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,259
13AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,279
14AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,468
15AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,436
16AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,449
17AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,449
18AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,471
19AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,352
20AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,311
21AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,562
22AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,447
23AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,415
24AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,427
25AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,427
26AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,360
27AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,337
28AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,515
29AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,462
30AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,533
31AUG2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,515
01SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,419
02SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,300
03SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,256
04SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,330
05SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,486
06SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,469
07SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,399
08SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,379
09SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,291
10SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,271
11SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,421
12SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,453
13SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,431
14SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,372
15SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,382
16SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,276
17SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,305
18SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,405
19SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,406
20SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,407
21SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,388
22SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,344
23SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,250
24SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,279
25SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,389
26SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,417
27SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,369
28SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,404
29SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,385
30SEP2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,240
01OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,250
02OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,349
03OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,360
04OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,373
05OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,337
06OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,302
07OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,209
08OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,213
09OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,276
10OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,442
11OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,470
12OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,379
13OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,395
14OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,282
15OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,261
16OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,453
17OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,468
18OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,357
19OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,385
20OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,332
21OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,337
22OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,277
23OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,412
24OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,395
25OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,396
26OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,391
27OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,377
28OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,233
29OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,241
30OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,371
31OCT2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,366
01NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,391
02NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,367
03NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,301
04NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,240
05NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,240
06NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,343
07NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,359
08NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,407
09NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,429
10NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,366
11NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,331
12NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,239
13NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,323
14NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,362
15NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,369
16NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,413
17NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,416
18NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,342
19NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,260
20NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,434
21NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,408
22NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,424
23NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,406
24NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,448
25NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,344
26NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,316
27NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,511
28NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,439
29NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,431
30NOV2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,381
01DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,354
02DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,260
03DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,211
04DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,296
05DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,387
06DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,353
07DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,293
08DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,243
09DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,208
10DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,237
11DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,338
12DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,346
13DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,356
14DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,315
15DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,290
16DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,222
17DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,215
18DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,328
19DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,333
20DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,451
21DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,296
22DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,300
23DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,188
24DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,167
25DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,151
26DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,314
27DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,388
28DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,483
29DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,473
30DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,348
31DEC2023,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,249
01JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,286
02JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,521
03JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,356
04JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,354
05JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,417
06JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,305
07JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,260
08JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,376
09JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,360
10JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,379
11JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,364
12JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,351
13JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,284
14JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,266
15JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,397
16JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,391
17JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,391
18JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,400
19JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,381
20JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,289
21JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,300
22JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,414
23JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,379
24JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,412
25JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,366
26JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,350
27JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,265
28JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,248
29JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,339
30JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,339
31JAN2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,359
01FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,369
02FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,339
03FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,218
04FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,228
05FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,309
06FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,373
07FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,343
08FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,392
09FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,404
10FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,294
11FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,282
12FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,413
13FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,452
14FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,365
15FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,410
16FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,439
17FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,315
18FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,251
19FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,372
20FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,507
21FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,457
22FEB2024,Atlantic,ATL Eshop,Residential Traffic,Online,Web,Solution Builder,ATL,N/A,N/A,Existing,464
