PERIOD_DT,COMPANY,LOB,METRIC,CHANNEL,SUB_CHANNEL,DTL_CHANNEL,REGION,LOB_SEGMENT,LOB_SUB_SEGMENT,TYPE,VOLUME
09MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,4
09MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,77
10MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,2
10MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,68
13MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
13MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,71
14MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
14MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,88
15MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
15MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,75
16MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,3
16MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,56
17MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
17MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,61
20MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
20MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,2
20MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,21
21MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
21MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,55
22MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
22MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,73
23MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
23MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,72
24MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
24MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,48
27MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
27MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,13
27MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,83
28MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
28MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,93
29MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
29MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,68
30MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
30MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,73
31MAY2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
31MAY2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,45
03JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
03JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,81
04JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
04JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,71
05JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
05JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,15
05JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,95
06JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
06JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
06JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,83
07JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
07JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,60
10JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
10JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,90
11JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
11JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,79
12JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
12JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,78
13JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
13JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,70
14JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
14JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
14JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,45
17JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
17JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
17JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,78
18JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
18JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
18JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,90
19JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
19JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,78
20JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,4
20JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,72
21JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
21JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,44
24JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
24JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,59
25JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
25JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,83
26JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
26JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,68
27JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
27JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
27JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,73
28JUN2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
28JUN2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,47
01JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,2
01JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,15
02JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
02JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,75
03JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
03JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,69
04JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
04JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
04JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,73
05JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,4
05JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,63
08JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
08JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,75
09JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
09JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
09JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,70
10JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
10JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,67
11JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
11JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
11JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,54
12JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
12JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,59
15JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
15JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
15JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,75
16JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,13
16JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,72
17JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
17JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,58
18JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,3
18JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,60
19JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,1
19JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,47
22JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
22JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,72
23JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
23JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,50
24JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,16
24JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,58
25JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
25JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
25JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,67
26JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
26JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,55
29JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
29JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
29JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,61
30JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,3
30JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,48
31JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
31JUL2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
31JUL2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,60
01AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
01AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,49
02AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
02AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,37
05AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
05AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,30
06AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
06AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,86
07AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
07AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,67
08AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
08AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,52
09AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
09AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,70
12AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
12AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,87
13AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,16
13AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,71
14AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
14AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,47
15AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
15AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,66
16AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,5
16AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,42
19AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
19AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,87
20AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
20AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,69
21AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
21AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,77
22AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
22AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,75
23AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,19
23AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,56
26AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
26AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,72
27AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
27AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
27AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,79
28AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
28AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,69
29AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
29AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,45
30AUG2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,7
30AUG2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,44
02SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
02SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,22
03SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
03SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,79
04SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,8
04SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,79
05SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
05SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,80
06SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
06SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,66
09SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,12
09SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,81
10SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,6
10SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,81
11SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,17
11SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,56
12SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
12SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,75
13SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,11
13SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,69
16SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,19
16SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,83
17SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,26
17SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,82
18SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
18SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,16
18SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,45
19SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,13
19SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,71
20SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,15
20SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,60
23SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,18
23SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,87
24SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,15
24SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,67
25SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,,Central,N/A,N/A,N/A,0
25SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,10
25SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,78
26SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
26SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,63
27SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,14
27SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,55
30SEP2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,9
30SEP2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,86
01OCT2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,14
01OCT2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,76
02OCT2024,Bell,SB Echat,Mobility Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,18
02OCT2024,Bell,SB Echat,Residential Calls Handled,Online,Echat,Nordia - Montreal,Central,N/A,N/A,N/A,55
