PERIOD_DT,COMPANY,LOB,METRIC,CHANNEL,SUB_CHANNEL,DTL_CHANNEL,REGION,LOB_SEGMENT,LOB_SUB_SEGMENT,TYPE,VOLUME
17APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,4
17APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
18APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,3
18APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,0
18APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
19APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
19APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,4
19APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
20APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
20APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,3
20APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,3
21APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
21APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
21APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,6
21APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
22APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
22APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,4
22APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
23APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
23APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,9
23APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,7
23APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
24APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,7
24APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
24APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,4
25APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
25APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
25APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,5
25APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
26APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
26APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,4
26APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,2
26APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
27APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,2
27APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,4
27APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
28APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,3
28APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,16
28APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,9
28APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
29APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
29APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,6
29APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
29APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
30APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
30APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,9
30APR2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,6
01MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,3
01MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,10
01MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,6
02MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
02MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,5
02MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,3
02MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
03MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
03MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,1
03MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,0
04MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
04MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,6
04MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,3
05MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,7
05MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
05MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
06MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,2
06MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,14
06MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,6
07MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,10
07MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,5
08MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,6
08MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,5
09MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
09MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,9
09MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
10MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,3
10MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
11MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
11MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,5
11MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,2
12MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,9
12MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
13MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
13MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,5
13MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,2
14MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,2
14MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
14MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
15MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
15MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,7
15MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,5
16MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
16MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,5
16MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
16MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,INTERNET,N/A,N/A,1
16MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
17MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,3
17MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,0
17MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
18MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
18MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,2
18MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,2
19MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,1
19MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
20MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,3
20MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,1
21MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
21MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,12
21MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,7
22MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,2
22MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,9
22MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,4
23MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,2
23MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,5
23MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,2
23MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
24MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
24MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,3
25MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
25MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,5
25MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,3
25MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
26MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,13
26MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,5
26MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,INTERNET,N/A,N/A,3
27MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
27MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,12
27MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,8
28MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
28MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
28MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,3
28MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
29MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
29MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
29MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,6
29MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
30MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,1
30MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,14
30MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,6
30MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,0
31MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,8
31MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,2
31MAY2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,TV,N/A,N/A,1
01JUN2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,HOME PHONE,N/A,N/A,0
01JUN2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,INTERNET,N/A,N/A,2
01JUN2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,,MTS,TV,N/A,N/A,0
01JUN2025,Bell,MTS Echat,Residential Gross Sales,Online,Echat,Sitel - Chennai,MTS,INTERNET,N/A,N/A,1
01JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,35
02JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,56
03JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,61
04JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,68
05JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,54
06JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,37
07JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,25
08JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,48
09JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,40
10JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,38
11JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,43
12JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,33
13JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,35
14JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,34
15JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,51
16JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,64
17JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,40
18JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,52
19JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,37
20JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,26
21JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,28
22JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,30
23JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,32
24JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,42
25JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,47
26JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,34
27JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,29
28JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,20
29JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,36
30JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,42
31JAN2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,46
01FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,60
02FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,48
03FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,28
04FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,27
05FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,41
06FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,39
07FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,22
08FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,24
09FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,33
10FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,30
11FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,22
12FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,38
13FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,34
14FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,32
15FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,48
16FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,39
17FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,39
18FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,22
19FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,41
20FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,24
21FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,45
22FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,37
23FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,38
24FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,42
25FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,23
26FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,36
27FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,36
28FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,44
29FEB2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,34
01MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,42
02MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,35
03MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,35
04MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,51
05MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,51
06MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,45
07MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,40
08MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,48
09MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,23
10MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,27
11MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,46
12MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,42
13MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,32
14MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,32
15MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,32
16MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,28
17MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,33
18MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,30
19MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,46
20MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,35
21MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,40
22MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,39
23MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,26
24MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,21
25MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,39
26MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,48
27MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,46
28MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,24
29MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,24
30MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,32
31MAR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,21
01APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,44
02APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,50
03APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,50
04APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,51
05APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,28
06APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,15
07APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,25
08APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,38
09APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,26
10APR2024,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,34
